"","term","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"11597","slowly",0,0,0,0,0,0,0,0
"11598","slowness",0,0,0,0,0,0,0,0
"11599","sludge",0,0,1,0,0,0,0,0
"11600","slug",0,0,1,0,0,0,0,0
"11601","sluggish",0,0,0,0,0,1,0,0
"11602","sluice",0,0,0,0,0,0,0,0
"11603","slum",0,0,1,0,0,0,0,0
"11604","slumber",0,0,0,0,0,0,0,0
"11605","slump",0,0,0,0,0,1,0,0
"11606","slur",1,0,1,0,0,1,0,0
"11607","slush",0,0,1,0,0,0,1,0
"11608","slut",1,0,1,0,0,0,0,0
"11609","sly",1,0,1,1,0,0,0,0
"11610","smack",1,0,0,0,0,0,0,0
"11611","small",0,0,0,0,0,0,0,0
"11612","smaller",0,0,0,0,0,0,0,0
"11613","smallest",0,0,0,0,0,0,0,0
"11614","smash",1,0,0,1,0,0,0,0
"11615","smashed",0,0,0,0,0,0,0,0
"11616","smattering",0,0,0,0,0,0,0,0
"11617","smear",0,0,0,0,0,0,0,0
"11618","smell",1,0,1,0,0,0,0,0
"11619","smelling",0,0,1,0,0,0,0,0
"11620","smelt",0,0,0,0,0,0,0,0
"11621","smile",0,0,0,0,1,0,1,1
"11622","smiling",0,0,0,0,1,0,0,0
"11623","smirk",0,0,0,0,0,0,0,0
"11624","smite",1,0,0,1,0,1,0,0
"11625","smith",0,0,0,0,0,0,0,1
"11626","smitten",0,0,0,0,0,0,0,0
"11627","smoker",0,0,0,0,0,0,0,0
"11628","smokey",0,0,0,0,0,0,0,0
"11629","smoking",0,0,0,0,0,0,0,0
"11630","smoky",0,0,0,0,0,0,0,0
"11631","smoldering",0,0,0,0,0,0,0,0
"11632","smoothly",0,0,0,0,0,0,0,0
"11633","smoothness",0,0,0,0,0,0,0,0
"11634","smother",1,0,0,0,0,0,0,0
"11635","smudge",0,0,0,0,0,0,0,0
"11636","smug",0,0,0,0,0,0,0,0
"11637","smuggle",0,0,0,1,0,0,0,0
"11638","smuggler",1,0,1,1,0,0,0,0
"11639","smuggling",0,0,0,0,0,0,0,0
"11640","smut",0,0,1,1,0,0,0,0
"11641","snack",0,0,0,0,0,0,0,0
"11642","snacks",0,0,0,0,0,0,0,0
"11643","snag",0,0,0,0,0,0,1,0
"11644","snags",0,0,0,0,0,0,0,0
"11645","snail",0,0,0,0,0,0,0,0
"11646","snake",0,0,1,1,0,0,0,0
"11647","snap",0,0,0,0,0,0,0,0
"11648","snapshot",0,0,0,0,0,0,0,0
"11649","snare",0,0,0,1,0,0,0,0
"11650","snarl",1,0,1,0,0,0,0,0
"11651","snarling",1,0,0,0,0,0,0,0
"11652","snatch",0,0,0,0,0,0,0,0
"11653","sneak",1,0,0,1,0,0,1,0
"11654","sneakers",0,0,0,0,0,0,0,0
"11655","sneaking",0,1,0,1,0,0,0,1
"11656","sneer",1,0,1,0,0,0,0,0
"11657","sneeze",0,0,1,0,0,0,1,0
"11658","sneezing",0,0,0,0,0,0,0,0
"11659","snicker",0,0,0,0,0,0,0,0
"11660","snide",0,0,0,0,0,0,0,0
"11661","sniff",0,0,0,0,0,0,0,0
"11662","snip",0,0,0,0,0,0,0,0
"11663","snipe",0,0,0,0,0,0,0,0
"11664","snippet",0,0,0,0,0,0,0,0
"11665","snob",0,0,0,0,0,0,0,0
"11666","snoopy",0,0,0,0,0,0,0,0
"11667","snooze",0,0,0,0,0,0,0,0
"11668","snore",0,0,0,0,0,0,0,0
"11669","snort",0,0,0,0,0,1,0,0
"11670","snout",0,0,0,0,0,0,0,0
"11671","snow",0,0,0,0,0,0,0,0
"11672","snowball",0,0,0,0,0,0,0,0
"11673","snowflake",0,0,0,0,0,0,0,0
"11674","snowy",0,0,0,0,0,0,0,0
"11675","snuff",0,0,0,0,0,0,0,0
"11676","soak",0,0,0,0,0,0,0,0
"11677","soaking",0,0,0,0,0,0,0,0
"11678","soap",0,0,0,0,0,0,0,0
"11679","soapy",0,0,0,0,0,0,0,0
"11680","soaring",0,0,0,0,0,0,0,0
"11681","sob",0,0,0,0,0,1,0,0
"11682","sobriety",0,0,0,0,0,0,0,1
"11683","soc",0,0,0,0,0,0,0,0
"11684","soccer",0,0,0,0,0,0,0,0
"11685","sociable",0,0,0,0,0,0,0,0
"11686","social",0,0,0,0,0,0,0,0
"11687","socialism",0,0,1,1,0,0,0,0
"11688","socialist",1,0,1,1,0,1,0,0
"11689","society",0,0,0,0,0,0,0,0
"11690","sock",0,0,0,0,0,0,0,0
"11691","socket",0,0,0,0,0,0,0,0
"11692","sod",0,0,0,0,0,0,0,0
"11693","sofa",0,0,0,0,0,0,0,0
"11694","softening",0,0,0,0,0,0,0,0
"11695","softness",0,0,0,0,0,0,0,0
"11696","soggy",0,0,0,0,0,0,0,0
"11697","soil",0,0,1,0,0,0,0,0
"11698","soiled",0,0,1,0,0,0,0,0
"11699","sojourn",0,0,0,0,0,0,0,0
"11700","solace",0,0,0,0,0,0,0,0
"11701","solar",0,0,0,0,0,0,0,0
"11702","solder",0,0,0,0,0,0,0,0
"11703","soldering",0,0,0,0,0,0,0,0
"11704","soldier",1,0,0,0,0,1,0,0
"11705","sole",0,0,0,0,0,0,0,0
"11706","solicit",0,0,0,0,0,0,0,0
"11707","solicitation",0,0,0,0,0,0,0,0
"11708","solicitor",0,0,0,0,0,0,0,0
"11709","solid",0,0,0,0,0,0,0,0
"11710","solidarity",0,0,0,0,0,0,0,1
"11711","solidification",0,0,0,0,0,0,0,0
"11712","solidified",0,0,0,0,0,0,0,0
"11713","solidify",0,0,0,0,0,0,0,0
"11714","solidity",0,0,0,0,0,0,0,1
"11715","solitaire",0,0,0,0,0,0,0,0
"11716","solitary",0,0,0,0,0,0,0,0
"11717","solitude",0,0,0,0,0,0,0,0
"11718","solo",0,0,0,0,0,0,0,0
"11719","solubility",0,0,0,0,0,0,0,0
"11720","soluble",0,0,0,0,0,0,0,0
"11721","solution",0,0,0,0,0,0,0,0
"11722","solve",0,0,0,0,0,0,0,0
"11723","solvency",0,0,0,0,0,0,0,0
"11724","solvent",0,0,0,0,0,0,0,0
"11725","somatic",0,0,0,0,0,0,1,0
"11726","somber",0,0,0,0,0,1,0,0
"11727","son",0,0,0,0,0,0,0,0
"11728","sonar",0,1,0,0,0,0,0,0
"11729","sonata",0,0,0,0,0,0,0,0
"11730","song",0,0,0,0,0,0,0,0
"11731","sonnet",0,0,0,0,1,1,0,0
"11732","sonorous",0,0,0,0,1,0,0,0
"11733","soot",0,0,1,0,0,0,0,0
"11734","soothe",0,0,0,0,0,0,0,0
"11735","soothing",0,0,0,0,1,0,0,1
"11736","sophomore",0,0,0,0,0,0,0,0
"11737","soprano",0,0,0,0,0,0,0,0
"11738","sorcerer",0,0,0,0,0,0,0,0
"11739","sorcery",0,1,0,1,0,0,1,0
"11740","sordid",1,0,1,1,0,1,0,0
"11741","sore",1,0,0,0,0,1,0,0
"11742","sorely",0,0,0,0,0,1,0,0
"11743","soreness",0,0,1,0,0,1,0,0
"11744","sorghum",0,0,0,0,0,0,0,0
"11745","sorority",0,0,0,0,0,0,0,0
"11746","sorrow",0,0,0,1,0,1,0,0
"11747","sorrowful",0,0,0,0,0,1,0,0
"11748","sort",0,0,0,0,0,0,0,0
"11749","sorter",0,0,0,0,0,0,0,0
"11750","sortie",0,0,0,1,0,0,0,0
"11751","sorting",0,0,0,0,0,0,0,0
"11752","sou",0,0,0,0,0,0,0,0
"11753","soulless",0,0,1,1,0,1,0,0
"11754","soulmate",0,0,0,1,0,0,0,0
"11755","sound",0,0,0,0,0,0,0,0
"11756","sounding",0,0,0,0,0,0,0,0
"11757","soundness",0,1,0,0,1,0,0,1
"11758","soup",0,0,0,0,0,0,0,0
"11759","sour",0,0,1,0,0,0,0,0
"11760","source",0,0,0,0,0,0,0,0
"11761","souvenir",0,0,0,0,0,0,0,0
"11762","sovereign",0,0,0,0,0,0,0,1
"11763","sovereignty",0,0,0,0,0,0,0,0
"11764","sow",0,0,0,0,0,0,0,0
"11765","spa",0,1,0,0,1,0,1,1
"11766","space",0,0,0,0,0,0,0,0
"11767","spacious",0,0,0,0,0,0,0,0
"11768","spade",0,0,0,0,0,0,0,0
"11769","span",0,0,0,0,0,0,0,0
"11770","spaniel",0,0,0,0,1,0,0,1
"11771","spank",1,0,0,1,0,1,0,0
"11772","spanking",1,0,0,0,0,0,0,0
"11773","spar",0,0,0,0,0,0,0,0
"11774","spare",0,0,0,0,0,0,0,0
"11775","sparingly",0,0,0,0,0,0,0,0
"11776","spark",0,0,0,0,0,0,0,0
"11777","sparkle",0,1,0,0,1,0,1,0
"11778","sparring",0,0,0,0,0,0,0,0
"11779","sparse",0,0,0,0,0,0,0,0
"11780","spasm",0,0,0,1,0,0,0,0
"11781","spat",1,0,0,0,0,0,0,0
"11782","spatula",0,0,0,0,0,0,0,0
"11783","spawn",0,0,0,0,0,0,0,0
"11784","speaker",0,0,0,0,0,0,0,0
"11785","speaking",0,0,0,0,0,0,0,0
"11786","spear",1,1,0,1,0,0,0,0
"11787","special",0,0,0,0,1,0,0,0
"11788","specialist",0,0,0,0,0,0,0,1
"11789","speciality",0,0,0,0,0,0,0,0
"11790","specialize",0,0,0,0,0,0,0,1
"11791","specially",0,0,0,0,0,0,0,0
"11792","specie",0,0,0,0,0,0,0,0
"11793","species",0,0,0,0,0,0,0,0
"11794","specific",0,0,0,0,0,0,0,0
"11795","specification",0,0,0,0,0,0,0,0
"11796","specimen",0,0,0,0,0,0,0,0
"11797","speck",0,0,1,0,0,0,0,0
"11798","speckled",0,0,0,0,0,0,0,0
"11799","specs",0,0,0,0,0,0,0,0
"11800","spectacle",0,0,0,0,0,0,0,0
"11801","spectacles",0,0,0,0,0,0,0,0
"11802","spectacular",0,1,0,0,0,0,1,0
"11803","spectator",0,0,0,0,0,0,0,0
"11804","specter",0,0,0,1,0,1,0,0
"11805","spectral",0,0,0,0,0,0,0,0
"11806","spectrometer",0,0,0,0,0,0,0,0
"11807","spectrophotometer",0,0,0,0,0,0,0,0
"11808","spectroscopy",0,0,0,0,0,0,0,0
"11809","spectrum",0,0,0,0,0,0,0,0
"11810","speculate",0,0,0,0,0,0,0,0
"11811","speculation",0,0,0,1,0,1,0,0
"11812","speculative",0,1,0,0,0,0,0,0
"11813","speculum",0,0,0,0,0,0,0,0
"11814","speech",0,0,0,0,0,0,0,0
"11815","speechless",0,0,0,0,0,0,0,0
"11816","speed",0,0,0,0,0,0,0,0
"11817","speedily",0,0,0,0,0,0,0,0
"11818","speedometer",0,0,0,0,0,0,0,0
"11819","speedway",0,0,0,0,0,0,0,0
"11820","speedy",0,0,0,0,0,0,0,0
"11821","spellbound",0,0,0,0,0,0,0,0
"11822","spelling",0,0,0,0,0,0,0,0
"11823","spencer",0,0,0,0,0,0,0,0
"11824","spend",0,0,0,0,0,0,0,0
"11825","spent",0,0,0,0,0,0,0,0
"11826","sperm",0,0,0,0,0,0,0,0
"11827","spew",0,0,1,0,0,0,0,0
"11828","sphere",0,0,0,0,0,0,0,0
"11829","spherical",0,0,0,0,0,0,0,0
"11830","sphinx",0,0,0,0,0,0,0,0
"11831","spice",0,0,0,0,0,0,0,0
"11832","spicy",0,0,0,0,0,0,0,0
"11833","spider",0,0,1,1,0,0,0,0
"11834","spigot",0,0,0,0,0,0,0,0
"11835","spike",0,0,0,1,0,0,0,0
"11836","spiked",0,0,0,0,0,0,0,0
"11837","spiky",0,0,0,0,0,0,0,0
"11838","spill",0,0,0,0,0,0,0,0
"11839","spin",0,0,0,0,0,0,0,0
"11840","spinal",0,0,0,0,0,0,0,0
"11841","spindle",0,0,0,0,0,0,0,0
"11842","spine",1,0,0,0,0,0,0,0
"11843","spinning",0,0,0,0,0,0,0,0
"11844","spinster",0,0,0,1,0,1,0,0
"11845","spiny",0,0,0,0,0,0,0,0
"11846","spiral",0,0,0,0,0,0,0,0
"11847","spire",0,0,0,0,0,0,0,0
"11848","spirit",0,0,0,0,0,0,0,0
"11849","spirits",0,1,0,0,1,0,1,0
"11850","spiritual",0,0,0,0,0,0,0,0
"11851","spirituality",0,0,0,0,0,0,0,0
"11852","spit",0,0,1,0,0,0,0,0
"11853","spite",1,0,0,0,0,0,0,0
"11854","spiteful",1,0,0,0,0,0,0,0
"11855","splash",0,0,0,0,0,0,1,0
"11856","spleen",0,0,0,0,0,0,0,0
"11857","splendid",0,0,0,0,1,0,1,0
"11858","splendor",0,1,0,0,1,0,1,0
"11859","splice",0,0,0,0,0,0,0,0
"11860","spline",0,0,0,0,0,0,0,0
"11861","splint",0,0,0,0,0,0,0,0
"11862","splinter",0,0,0,0,0,0,0,0
"11863","split",0,0,0,0,0,0,0,0
"11864","splitting",0,0,0,0,0,1,0,0
"11865","splurge",0,0,0,0,0,0,0,0
"11866","spoil",0,0,1,0,0,0,0,0
"11867","spoiler",0,0,0,0,0,1,0,0
"11868","spoiling",0,0,0,0,0,0,0,0
"11869","spoke",0,0,0,0,0,0,0,0
"11870","spoken",0,0,0,0,0,0,0,0
"11871","spokesman",0,0,0,0,0,0,0,1
"11872","sponge",0,0,0,0,0,0,0,0
"11873","spongy",0,0,0,0,0,0,0,0
"11874","sponsor",0,0,0,0,0,0,0,1
"11875","sponsorship",0,0,0,0,0,0,0,0
"11876","spoof",0,0,0,0,0,0,0,0
"11877","spook",0,0,0,1,0,0,0,0
"11878","spoon",0,0,0,0,0,0,0,0
"11879","spoonful",0,0,0,0,0,0,0,0
"11880","sporadic",0,0,0,0,0,0,0,0
"11881","spore",0,0,0,0,0,0,0,0
"11882","sport",0,0,0,0,0,0,0,0
"11883","sporting",0,0,0,0,0,0,0,0
"11884","sports",0,0,0,0,0,0,0,0
"11885","sportsman",0,0,0,0,0,0,0,0
"11886","spot",0,0,0,0,0,0,0,0
"11887","spotless",0,0,0,0,0,0,0,1
"11888","spotted",0,0,0,0,0,0,0,0
"11889","spotty",0,0,0,0,0,0,0,0
"11890","spousal",0,0,0,0,0,0,0,0
"11891","spouse",0,0,0,0,1,0,0,1
"11892","spout",0,0,0,0,0,0,0,0
"11893","sprain",0,0,0,0,0,1,0,0
"11894","sprawl",0,0,0,0,0,0,0,0
"11895","spray",0,0,0,0,0,0,0,0
"11896","spread",0,0,0,0,0,0,0,0
"11897","spree",0,0,0,0,0,0,0,0
"11898","sprinkling",0,0,0,0,0,0,0,0
"11899","sprite",0,0,0,1,0,0,0,0
"11900","sprout",0,0,0,0,0,0,0,0
"11901","spruce",0,0,0,0,0,0,0,0
"11902","spur",0,0,0,1,0,0,0,0
"11903","spurious",0,0,1,0,0,0,0,0
"11904","spurred",0,0,0,0,0,0,0,0
"11905","spurt",0,0,0,0,0,0,0,0
"11906","spy",0,0,0,0,0,0,0,0
"11907","squad",0,0,0,0,0,0,0,0
"11908","squadron",0,0,0,0,0,0,0,0
"11909","squall",0,0,0,1,0,1,0,0
"11910","squamous",0,0,0,0,0,0,0,0
"11911","square",0,0,0,0,0,0,0,0
"11912","squat",0,0,0,0,0,0,0,0
"11913","squatter",0,0,0,0,0,0,0,0
"11914","squeak",0,0,0,0,0,0,0,0
"11915","squeal",0,0,0,0,0,0,0,0
"11916","squeamish",0,0,1,1,0,0,0,0
"11917","squeeze",0,0,0,0,0,0,0,0
"11918","squeezing",0,0,0,0,0,0,0,0
"11919","squelch",1,0,1,0,0,0,0,0
"11920","squint",0,0,0,0,0,0,0,0
"11921","squire",0,0,0,0,0,0,0,0
"11922","squirm",0,0,1,0,0,0,0,0
"11923","squirrel",0,0,0,0,0,0,0,0
"11924","squirt",0,0,0,0,0,0,0,0
"11925","stab",1,0,0,1,0,1,1,0
"11926","stability",0,0,0,0,0,0,0,0
"11927","stable",0,0,0,0,0,0,0,1
"11928","staccato",0,0,0,0,0,0,0,0
"11929","stack",0,0,0,0,0,0,0,0
"11930","staff",0,0,0,0,0,0,0,0
"11931","stag",0,0,0,0,0,0,0,0
"11932","stage",0,0,0,0,0,0,0,0
"11933","stagger",0,0,0,0,0,0,1,0
"11934","staggering",0,0,0,0,0,0,0,0
"11935","stagnant",0,0,0,0,0,1,0,0
"11936","stagnation",0,0,0,0,0,0,0,0
"11937","staid",0,0,0,0,0,0,0,0
"11938","stain",0,0,1,0,0,0,0,0
"11939","stainless",0,0,0,0,0,0,0,0
"11940","stair",0,0,0,0,0,0,0,0
"11941","staircase",0,0,0,0,0,0,0,0
"11942","stairway",0,0,0,0,0,0,0,0
"11943","stake",0,0,0,0,0,0,0,0
"11944","stale",0,0,0,0,0,0,0,0
"11945","stalemate",1,0,1,0,0,0,0,0
"11946","stalk",0,0,0,1,0,0,0,0
"11947","stall",0,0,1,0,0,0,0,0
"11948","stallion",0,0,0,0,0,0,0,0
"11949","stalls",0,0,0,0,0,0,0,0
"11950","stalwart",0,0,0,0,0,0,0,0
"11951","stamina",0,0,0,0,0,0,0,1
"11952","stamp",0,0,0,0,0,0,0,0
"11953","stand",0,0,0,0,0,0,0,0
"11954","standard",0,0,0,0,0,0,0,0
"11955","standardize",0,0,0,0,0,0,0,0
"11956","standing",0,0,0,0,0,0,0,0
"11957","standoff",1,0,0,1,0,0,0,0
"11958","standpoint",0,0,0,0,0,0,0,0
"11959","standstill",1,0,0,0,0,0,0,0
"11960","stanza",0,0,0,0,0,0,0,0
"11961","staple",0,0,0,0,0,0,0,0
"11962","star",0,1,0,0,1,0,0,1
"11963","starboard",0,0,0,0,0,0,0,0
"11964","starch",0,0,0,0,0,0,0,0
"11965","stare",0,0,0,0,0,0,0,0
"11966","staring",0,0,0,0,0,0,0,0
"11967","stark",0,0,0,0,0,0,0,1
"11968","starlight",0,0,0,0,0,0,0,0
"11969","starry",0,1,0,0,1,0,0,0
"11970","stars",0,0,0,0,0,0,0,0
"11971","start",0,1,0,0,0,0,0,0
"11972","startle",0,0,0,1,0,0,1,0
"11973","startling",0,0,0,0,0,0,1,0
"11974","starvation",0,0,0,1,0,1,0,0
"11975","starved",0,0,0,0,0,0,0,0
"11976","starving",0,0,0,0,0,0,0,0
"11977","state",0,0,0,0,0,0,0,0
"11978","stately",0,0,0,0,0,0,0,0
"11979","statement",0,0,0,0,0,0,0,1
"11980","stateroom",0,0,0,0,0,0,0,0
"11981","statesman",0,0,0,0,0,0,0,0
"11982","static",0,0,0,0,0,0,0,0
"11983","statics",0,0,0,0,0,0,0,0
"11984","station",0,0,0,0,0,0,0,0
"11985","stationary",0,0,0,0,0,0,0,0
"11986","stationery",0,0,0,0,0,0,0,0
"11987","statistical",0,0,0,0,0,0,0,1
"11988","statistician",0,0,0,0,0,0,0,0
"11989","stator",0,0,0,0,0,0,0,0
"11990","statuary",0,0,0,0,0,0,0,0
"11991","statue",0,0,0,0,0,0,0,0
"11992","statuette",0,0,0,0,0,0,0,0
"11993","stature",0,0,0,0,0,0,0,0
"11994","status",0,0,0,0,0,0,0,0
"11995","statute",0,0,0,0,0,0,0,0
"11996","statutory",0,0,0,0,0,0,0,0
"11997","staunch",0,0,0,0,0,0,0,0
"11998","stave",0,0,0,0,0,0,0,0
"11999","stay",0,0,0,0,0,0,0,0
"12000","stayed",0,0,0,0,0,0,0,0
"12001","stays",0,0,0,0,0,0,0,0
"12002","stead",0,0,0,0,0,0,0,0
"12003","steadfast",0,0,0,0,0,0,0,1
"12004","steady",0,0,0,0,0,0,1,1
"12005","steal",1,0,0,1,0,1,0,0
"12006","stealing",0,0,1,1,0,0,0,0
"12007","stealth",0,0,0,0,0,0,1,0
"12008","stealthily",0,0,0,0,0,0,1,0
"12009","stealthy",0,1,0,1,0,0,1,0
"12010","steamboat",0,0,0,0,0,0,0,0
"12011","steamer",0,0,0,0,0,0,0,0
"12012","steamroller",0,0,0,0,0,0,0,0
"12013","steamship",0,0,0,0,0,0,0,0
"12014","steamy",0,0,0,0,0,0,0,0
"12015","steel",0,0,0,0,0,0,0,0
"12016","steep",0,0,0,0,0,0,0,0
"12017","steeple",0,0,0,0,0,0,0,0
"12018","steer",0,0,0,0,0,0,0,0
"12019","stellar",0,0,0,0,0,0,0,0
"12020","stem",0,0,0,0,0,0,0,0
"12021","stench",0,0,0,0,0,0,0,0
"12022","stencil",0,0,0,0,0,0,0,0
"12023","step",0,0,0,0,0,0,0,0
"12024","steppe",0,0,0,0,0,0,0,0
"12025","steps",0,0,0,0,0,0,0,0
"12026","stereoscopic",0,0,0,0,0,0,0,0
"12027","stereotype",0,0,0,0,0,0,0,0
"12028","stereotyped",0,0,0,0,0,0,0,0
"12029","sterile",0,0,0,0,0,1,0,0
"12030","sterility",0,0,0,0,0,0,0,0
"12031","sterling",1,1,0,0,1,0,0,1
"12032","stern",0,0,0,0,0,0,0,0
"12033","stethoscope",0,0,0,0,0,0,0,0
"12034","stew",0,0,0,0,0,0,0,0
"12035","steward",0,0,0,0,0,0,0,1
"12036","stewardship",0,0,0,0,0,0,0,0
"12037","stick",0,0,0,0,0,0,0,0
"12038","sticking",0,0,0,0,0,0,0,0
"12039","sticky",0,0,1,0,0,0,0,0
"12040","stiff",0,0,0,0,0,0,0,0
"12041","stiffen",0,0,0,0,0,0,0,0
"12042","stiffness",0,0,0,0,0,0,0,0
"12043","stifle",0,0,0,0,0,0,0,0
"12044","stifled",1,0,0,1,0,1,0,0
"12045","stifling",0,0,0,0,0,0,0,0
"12046","stigma",1,0,1,1,0,1,0,0
"12047","stile",0,0,0,0,0,0,0,0
"12048","stiletto",0,0,0,0,0,0,0,0
"12049","stillborn",0,0,0,0,0,1,0,0
"12050","stillness",0,0,0,1,0,1,0,0
"12051","stilts",0,0,0,0,0,0,0,0
"12052","stimulant",0,0,0,0,0,0,0,0
"12053","stimulation",0,0,0,0,0,0,0,0
"12054","stimulus",0,0,0,0,0,0,0,0
"12055","sting",1,0,0,1,0,0,0,0
"12056","stinging",0,0,0,0,0,0,0,0
"12057","stingy",1,0,1,1,0,1,0,0
"12058","stink",0,0,1,0,0,0,0,0
"12059","stinking",0,0,1,0,0,0,0,0
"12060","stint",0,0,0,1,0,1,0,0
"12061","stipulate",0,0,0,0,0,0,0,0
"12062","stipulation",0,0,0,0,0,0,0,0
"12063","stir",0,0,0,0,0,0,0,0
"12064","stirring",0,0,0,0,0,0,0,0
"12065","stitch",0,0,0,0,0,0,0,0
"12066","stock",0,0,0,0,0,0,0,0
"12067","stockbroker",0,0,0,0,0,0,0,0
"12068","stocking",0,0,0,0,0,0,0,0
"12069","stocks",0,0,0,0,0,0,0,0
"12070","stole",0,0,0,0,0,0,0,0
"12071","stolen",1,0,0,0,0,0,0,0
"12072","stomach",0,0,1,0,0,0,0,0
"12073","stone",1,0,0,0,0,0,0,0
"12074","stoned",0,0,0,0,0,0,0,0
"12075","stoneware",0,0,0,0,0,0,0,0
"12076","stony",0,0,0,0,0,0,0,0
"12077","stool",0,0,0,0,0,0,0,0
"12078","stools",0,0,1,0,0,0,0,0
"12079","stoop",0,0,0,0,0,0,0,0
"12080","stop",0,0,0,0,0,0,0,0
"12081","stoppage",0,0,0,0,0,0,0,0
"12082","stopper",0,0,0,0,0,0,0,0
"12083","stopping",0,0,0,0,0,0,0,0
"12084","stopwatch",0,0,0,0,0,0,0,0
"12085","storage",0,0,0,0,0,0,0,0
"12086","store",0,1,0,0,0,0,0,0
"12087","storehouse",0,0,0,0,0,0,0,0
"12088","storing",0,0,0,0,0,0,0,0
"12089","storm",1,0,0,0,0,0,0,0
"12090","storming",1,0,0,0,0,0,0,0
"12091","stormy",0,0,0,1,0,0,0,0
"12092","story",0,0,0,0,0,0,0,0
"12093","stout",0,0,0,0,0,0,0,0
"12094","stove",0,0,0,0,0,0,0,0
"12095","stow",0,0,0,0,0,0,0,0
"12096","straddle",0,0,0,0,0,0,0,0
"12097","straight",0,0,0,0,0,0,0,0
"12098","straighten",0,0,0,0,0,0,0,0
"12099","straightforward",0,0,0,0,0,0,0,1
"12100","straightway",0,0,0,0,0,0,0,0
"12101","strained",1,0,0,0,0,0,0,0
"12102","strait",0,0,0,0,0,0,0,0
"12103","straits",0,0,0,1,0,0,0,0
"12104","strand",0,0,0,0,0,0,0,0
"12105","stranded",0,0,0,0,0,0,0,0
"12106","stranger",0,0,0,1,0,0,0,0
"12107","strangle",1,0,1,1,0,1,1,0
"12108","strap",0,0,0,0,0,0,0,0
"12109","strapping",0,0,0,0,0,0,0,0
"12110","strata",0,0,0,0,0,0,0,0
"12111","strategic",0,0,0,0,0,0,0,0
"12112","strategist",0,1,0,0,0,0,0,1
"12113","strategy",0,0,0,0,0,0,0,0
"12114","stratification",0,0,0,0,0,0,0,0
"12115","stratum",0,0,0,0,0,0,0,0
"12116","stratus",0,0,0,0,0,0,0,0
"12117","straw",0,0,0,0,0,0,0,0
"12118","stray",0,0,0,0,0,0,0,0
"12119","streak",0,0,0,0,0,0,0,0
"12120","streaked",0,0,0,0,0,0,0,0
"12121","stream",0,0,0,0,0,0,0,0
"12122","streamer",0,0,0,0,0,0,0,0
"12123","streaming",0,0,0,0,0,0,0,0
"12124","street",0,0,0,0,0,0,0,0
"12125","strength",0,0,0,0,0,0,0,1
"12126","strengthen",0,0,0,0,0,0,0,0
"12127","strengthening",0,0,0,0,1,0,0,1
"12128","strenuous",0,0,0,0,0,0,0,0
"12129","stress",0,0,0,0,0,0,0,0
"12130","stretch",0,0,0,0,0,0,0,0
"12131","stretcher",0,0,0,1,0,1,0,0
"12132","stricken",0,0,0,0,0,1,0,0
"12133","stride",0,0,0,0,0,0,0,0
"12134","strife",1,0,0,0,0,0,0,0
"12135","strike",1,0,0,0,0,0,0,0
"12136","striking",0,0,0,0,0,0,0,0
"12137","strikingly",0,0,0,0,0,0,0,0
"12138","string",0,0,0,0,0,0,0,0
"12139","stringy",0,0,0,0,0,0,0,0
"12140","strip",0,0,0,0,0,1,0,0
"12141","stripe",0,0,0,0,0,0,0,0
"12142","stripped",1,1,1,1,0,1,0,0
"12143","strive",0,1,0,0,0,0,0,0
"12144","strobe",0,0,0,0,0,0,0,0
"12145","stroke",0,0,0,1,0,1,0,0
"12146","stroll",0,0,0,0,0,0,0,0
"12147","stronghold",0,0,0,0,0,0,0,0
"12148","strongly",0,0,0,0,0,0,0,0
"12149","structural",0,0,0,0,0,0,0,1
"12150","structure",0,0,0,0,0,0,0,1
"12151","struggle",1,0,0,1,0,1,0,0
"12152","strut",0,0,0,0,0,0,0,0
"12153","stubble",0,0,0,0,0,0,0,0
"12154","stubbornness",0,0,0,0,0,0,0,0
"12155","stubby",0,0,0,0,0,0,0,0
"12156","stucco",0,0,0,0,0,0,0,0
"12157","stuck",0,0,0,0,0,0,0,0
"12158","stud",0,0,0,0,0,0,0,0
"12159","studded",0,0,0,0,0,0,0,0
"12160","student",0,0,0,0,0,0,0,0
"12161","studied",0,0,0,0,0,0,0,0
"12162","studio",0,0,0,0,0,0,0,0
"12163","study",0,0,0,0,0,0,0,0
"12164","stuff",0,0,0,0,0,0,0,0
"12165","stuffing",0,0,0,0,0,0,0,0
"12166","stuffy",0,0,0,0,0,0,0,0
"12167","stumble",0,0,0,0,0,0,0,0
"12168","stump",0,0,0,0,0,0,0,0
"12169","stunned",0,0,0,1,0,0,1,0
"12170","stunt",0,0,0,0,0,0,0,0
"12171","stunted",0,0,0,0,0,0,0,0
"12172","stupendous",0,0,0,0,0,0,0,0
"12173","stupid",0,0,0,0,0,0,0,0
"12174","stupidity",0,0,0,0,0,0,0,0
"12175","stupor",0,0,0,0,0,0,0,0
"12176","sturdy",0,0,0,0,0,0,0,0
"12177","sturgeon",0,0,0,0,0,0,0,0
"12178","stutter",0,0,0,0,0,0,0,0
"12179","sty",0,0,1,0,0,0,0,0
"12180","style",0,0,0,0,0,0,0,0
"12181","stylish",0,0,0,0,0,0,0,0
"12182","subatomic",0,0,0,0,0,0,0,0
"12183","subcommittee",0,0,0,0,0,0,0,0
